movieId,title,genres,tagging,rating,no_of_ratings,imdbId,tmdbId,year
2440,Another Day in Paradise (1998),Drama,60,3.203846153846154,390,127722,36136.0,1998
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,28,3.068075117370892,213,120699,1363.0,1998
2442,Hilary and Jackie (1998),Drama,31,3.66445530726257,1432,150915,46992.0,1998
2443,Playing by Heart (1998),Drama|Romance,77,3.5404383975812546,1323,145734,825.0,1998
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,73,3.4545454545454546,88,120391,22913.0,1997
2446,In Dreams (1999),Horror|Thriller,31,2.6969465648854962,655,120710,28902.0,1999
2447,Varsity Blues (1999),Comedy|Drama,20,3.089653145208701,3402,139699,14709.0,1999
2448,Virus (1999),Horror|Sci-Fi,35,2.3895939086294415,1576,120458,9423.0,1999
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,75,1.662162162162162,333,93072,14443.0,1987
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,24,2.1307898586055583,4102,91225,10658.0,1986
2452,"Gate II: Trespassers, The (1990)",Horror,17,1.9182692307692308,104,99636,40729.0,1990
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,17,3.0925337569499605,1259,90768,24086.0,1986
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,26,3.3151168451801363,4108,51622,11815.0,1958
2456,"Fly II, The (1989)",Horror|Sci-Fi,15,2.3096212896622315,1954,97368,10344.0,1989
2457,Running Scared (1986),Action|Comedy,12,3.3343881856540083,1422,91875,15698.0,1986
2458,Armed and Dangerous (1986),Comedy|Crime,19,2.503225806451613,930,90660,2620.0,1986
2459,"Texas Chainsaw Massacre, The (1974)",Horror,60,3.2720830169577324,3951,72271,30497.0,1974
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,34,2.341658341658342,1001,92076,16337.0,1986
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,26,2.0484913793103448,464,99994,25018.0,1990
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,26,1.7720820189274449,634,110978,16780.0,1994
2463,Ruthless People (1986),Comedy,21,3.3885031935573453,3601,91877,12151.0,1986
2464,Trick or Treat (1986),Horror,26,2.5424242424242425,165,92112,25438.0,1986
2465,Deadly Friend (1986),Horror,20,2.2804428044280445,271,90917,33278.0,1986
2466,Belizaire the Cajun (1986),Drama,12,3.4,85,90710,274253.0,1986
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,53,3.874242424242424,6270,91605,192.0,1986
2470,Crocodile Dundee (1986),Adventure|Comedy,30,3.12777581952767,14185,90555,9671.0,1986
2472,Tough Guys (1986),Comedy,20,2.9261862917398944,569,92105,11038.0,1986
2473,Soul Man (1986),Comedy,24,2.401206636500754,1326,91991,12278.0,1986
2474,"Color of Money, The (1986)",Drama,53,3.4354346014995834,3601,90863,11873.0,1986
2475,52 Pick-Up (1986),Action|Mystery|Thriller,12,3.136842105263158,665,90567,18588.0,1986
2476,Heartbreak Ridge (1986),Action|War,42,3.292758773878276,2251,91187,10015.0,1986
2477,Firewalker (1986),Adventure,62,2.4520958083832336,334,91055,12715.0,1986
2478,¡Three Amigos! (1986),Comedy|Western,61,3.1163909195844557,7797,92086,8388.0,1986
2479,Gloria (1999),Drama|Thriller,64,2.4134897360703813,341,120683,45712.0,1999
2481,My Name Is Joe (1998),Drama|Romance,52,3.6292372881355934,472,151691,8129.0,1998
2482,Still Crazy (1998),Comedy|Romance,14,3.2864864864864867,370,149151,1618.0,1998
2484,Tinseltown (1997),Comedy|Crime|Drama,30,2.2,15,120095,296543.0,1997
2485,She's All That (1999),Comedy|Romance,38,3.0094028826355523,7285,160862,10314.0,1999
2486,"24 Hour Woman, The (1998)",Comedy|Drama,70,2.473333333333333,75,138279,125548.0,1998
2487,"Blood, Guts, Bullets and Octane (1998)",Action|Comedy,32,2.3487394957983194,119,163984,47139.0,1998
2488,Peeping Tom (1960),Drama|Horror|Thriller,37,3.788852725793328,1229,54167,11167.0,1960
2489,Spanish Fly (1998),Drama,59,3.08,25,152548,170187.0,1998
2490,Payback (1999),Action|Thriller,41,3.410875063227112,9885,120784,2112.0,1999
2491,Simply Irresistible (1999),Comedy|Romance,16,2.7199367088607596,948,145893,16172.0,1999
2492,20 Dates (1998),Comedy|Romance,48,2.7969303423848877,847,138987,111794.0,1998
2493,"Harmonists, The (1997)",Drama,41,3.7490974729241877,277,128133,9524.0,1997
2494,"Last Days, The (1998)",Documentary,50,3.6320754716981134,212,174852,20595.0,1998
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,53,3.7466216216216215,1184,70544,16306.0,1973
2496,Blast from the Past (1999),Comedy|Romance,39,3.2174631138515744,4541,124298,11622.0,1999
2497,Message in a Bottle (1999),Romance,23,2.9053452115812917,2245,139462,10207.0,1999
2499,God Said 'Ha!' (1998),Comedy,17,3.4625935162094765,401,119207,82865.0,1998
2502,Office Space (1999),Comedy|Crime,13,3.9763930076478853,25628,151804,1542.0,1999
2503,"Apple, The (Sib) (1998)",Drama,44,3.6115384615384616,130,156901,43978.0,1998
2504,200 Cigarettes (1999),Comedy|Drama,22,2.923166472642608,1718,137338,15256.0,1999
2505,8MM (1999),Drama|Mystery|Thriller,33,2.9779596977329974,4764,134273,8224.0,1999
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,47,3.157561625582945,1501,123209,18417.0,1999
2507,Breakfast of Champions (1999),Comedy|Sci-Fi,63,2.604040404040404,495,120618,12479.0,1999
2510,Just the Ticket (1999),Comedy|Romance,85,2.5,79,134948,26425.0,1999
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,68,3.8455387205387206,1188,70334,1847.0,1973
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,11,3.5794871794871796,195,84390,42113.0,1983
2513,Pet Sematary (1989),Horror,17,3.0285781213398923,4269,98084,8913.0,1989
2514,Pet Sematary II (1992),Comedy|Horror,49,2.133809099018733,1121,105128,10906.0,1992
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,20,1.9031311154598827,511,106557,25748.0,1993
2516,Children of the Corn III (1994),Horror,16,1.7761692650334076,449,109415,25749.0,1994
2519,House on Haunted Hill (1959),Drama|Horror|Thriller,16,3.288681204569055,963,51744,15856.0,1959
2520,Airport (1970),Drama,31,3.0509342977697407,1659,65377,10671.0,1970
2522,Airport '77 (1977),Drama,14,2.4964589235127477,706,75648,7227.0,1977
2525,Alligator (1980),Action|Horror|Sci-Fi,24,2.3258495145631066,824,80354,33518.0,1980
2526,Meteor (1979),Sci-Fi,13,2.4236760124610592,642,79550,40160.0,1979
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,11,3.6033969010727054,15102,63442,871.0,1968
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,28,2.907751091703057,2748,65462,1685.0,1970
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,21,2.7894852617685877,2273,69768,1705.0,1973
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,16,2.831374321880651,2212,68408,1688.0,1972
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,35,3.03197461557237,4097,67065,1687.0,1971
2534,Avalanche (1978),Action,38,2.227272727272727,121,77189,166680.0,1978
2537,Beyond the Poseidon Adventure (1979),Adventure,22,2.011326860841424,309,78856,31638.0,1979
2538,Dancemaker (1998),Documentary,51,3.5652173913043477,46,175550,113286.0,1998
2539,Analyze This (1999),Comedy,11,3.250719942404608,11112,122933,9535.0,1999
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,30,2.986521739130435,1150,142192,9455.0,1999
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,48,4.018591373602648,20843,120735,100.0,1998
2543,Six Ways to Sunday (1997),Comedy,33,2.76271186440678,59,127288,47501.0,1997
2545,Relax... It's Just Sex (1998),Comedy,16,3.2549668874172184,151,159696,84586.0,1998
2546,"Deep End of the Ocean, The (1999)",Drama,13,3.0049194991055455,1118,120646,30943.0,1999
2547,Harvest (1998),Drama,20,2.7857142857142856,21,125778,107946.0,1998
2548,"Rage: Carrie 2, The (1999)",Horror,13,2.2419871794871793,936,144814,7341.0,1999
2550,"Haunting, The (1963)",Horror|Thriller,65,3.5980281690140843,1775,57129,11772.0,1963
2551,Dead Ringers (1988),Drama|Horror|Thriller,11,3.500728508984944,2059,94964,9540.0,1988
2552,My Boyfriend's Back (1993),Comedy,13,2.3130841121495327,321,107626,31503.0,1993
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,34,3.4109811565951915,1539,54443,11773.0,1960
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,13,3.1911581569115817,803,56931,30202.0,1963
2557,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,21,3.7661290322580645,310,157016,1567.0,1998
2558,Forces of Nature (1999),Comedy|Romance,12,2.7330396475770926,2270,141098,1641.0,1999
2559,"King and I, The (1999)",Animation|Children,22,2.605681818181818,440,160429,47288.0,1999
2560,Ravenous (1999),Horror|Thriller,25,3.2455176402544823,1729,129332,10212.0,1999
2561,True Crime (1999),Crime|Thriller,57,3.115023474178404,1278,139668,10354.0,1999
2565,"King and I, The (1956)",Drama|Musical|Romance,20,3.749265536723164,4425,49408,16520.0,1956
2566,Doug's 1st Movie (1999),Animation|Children,36,2.294478527607362,326,187819,16508.0,1999
2568,"Mod Squad, The (1999)",Action|Crime,61,2.157711757269279,1582,120757,16379.0,1999
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,32,4.149695428470046,84545,133093,603.0,1999
2573,Tango (1998),Drama|Musical,59,3.3338192419825075,343,120274,65749.0,1998
2574,"Out-of-Towners, The (1999)",Comedy,11,2.632057716436637,1594,129280,8970.0,1999
2577,Metroland (1997),Comedy|Drama,19,3.205533596837945,253,119665,30950.0,1997
2578,"Sticky Fingers of Time, The (1997)",Sci-Fi,26,3.0097087378640777,103,127302,70687.0,1997
2579,Following (1998),Crime|Mystery|Thriller,17,3.765686828716789,1769,154506,11660.0,1998
2580,Go (1999),Comedy|Crime,13,3.670013740619385,9461,139239,9430.0,1999
2581,Never Been Kissed (1999),Comedy|Romance,12,3.0618067406143346,9376,151738,11355.0,1999
2583,Cookie's Fortune (1999),Comedy|Drama,33,3.6169020944958596,2053,126250,9465.0,1999
2584,Foolish (1999),Comedy,47,2.22,25,166195,27455.0,1999
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,94,3.8215892053973013,667,133363,1414.0,1998
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,30,2.6830601092896176,183,119219,49981.0,1999
2588,Cloudland (1998),Animation,29,2.6315789473684212,19,341315,,1998
2590,Hideous Kinky (1998),Drama,24,3.1710526315789473,646,136244,10209.0,1998
2592,"Joyriders, The (1999)",Drama,11,2.9027777777777777,36,139394,143299.0,1999
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,46,3.8893970189701896,2952,125659,1902.0,1997
2595,Photographer (Fotoamator) (1998),Documentary,11,2.6363636363636362,22,188996,445590.0,1998
2596,SLC Punk! (1998),Comedy|Drama,38,3.6205230244457076,1759,133189,6396.0,1998
2597,Lost & Found (1999),Comedy|Romance,19,2.538973384030418,526,120836,39964.0,1999
2598,Pushing Tin (1999),Comedy,39,3.0107753572265166,4269,120797,12596.0,1999
2599,Election (1999),Comedy,20,3.7576566722429545,15542,126886,9451.0,1999
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,34,3.3474830361369734,6337,120907,1946.0,1999
2602,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang) (1977),Action|Adventure|Horror|Sci-Fi,30,2.6475409836065573,61,76164,42230.0,1977
2603,Nô (1998),Drama,25,2.891891891891892,37,128370,139445.0,1998
2604,Let it Come Down: The Life of Paul Bowles (1998),Documentary,24,3.2666666666666666,30,168950,74140.0,1998
2605,Entrapment (1999),Crime|Thriller,24,3.1662792949835366,10326,137494,1844.0,1999
2606,Idle Hands (1999),Comedy|Horror,14,2.773361227336123,2151,138510,6552.0,1999
2607,Get Real (1998),Drama|Romance,39,3.796875,672,162973,24584.0,1998
2608,Heaven (1998),Thriller,20,3.0,54,120697,213985.0,1998
2609,"King of Masks, The (Bian Lian) (1996)",Drama,13,3.9373757455268388,503,115669,25471.0,1996
2610,Three Seasons (1999),Drama,44,3.82640586797066,409,138874,4154.0,1999
2611,"Winslow Boy, The (1999)",Drama,40,3.8543123543123543,1287,155388,28519.0,1999
2612,Mildred Pierce (1945),Drama|Film-Noir,85,3.9317998385794994,1239,37913,3309.0,1945
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,36,3.050254452926209,1572,87799,18462.0,1984
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,16,2.1183098591549294,355,90837,28941.0,1986
2615,My Science Project (1985),Adventure|Sci-Fi,32,2.9359560841720036,1093,89652,18252.0,1985
2616,Dick Tracy (1990),Action|Crime,26,2.7298932384341636,7025,99422,8592.0,1990
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,20,3.1914869100294987,21696,120616,564.0,1999
2618,"Castle, The (1997)",Comedy,26,3.838299418604651,1376,118826,13852.0,1997
2619,Mascara (1999),Drama,21,2.088235294117647,17,188052,140519.0,1999
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,26,3.2904212755942575,4249,140379,10210.0,1999
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,50,3.946236559139785,837,165078,17962.0,1998
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,105,2.9473304473304474,693,115693,9460.0,1996
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,17,1.670731707317073,41,120680,95627.0,1998
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,20,3.6949685534591197,159,59643,8785.0,1965
2633,"Mummy, The (1932)",Horror|Romance,35,3.3241182078169684,2098,23245,15849.0,1932
2634,"Mummy, The (1959)",Horror,44,3.0799475753604195,763,53085,18990.0,1959
2635,"Mummy's Curse, The (1944)",Horror,11,3.0476190476190474,189,37098,29242.0,1944
2636,"Mummy's Ghost, The (1944)",Horror,29,2.5654761904761907,84,37099,29243.0,1944
2640,Superman (1978),Action|Adventure|Sci-Fi,16,3.3795726495726495,17550,78346,1924.0,1978
2641,Superman II (1980),Action|Sci-Fi,13,3.0956594819062686,10114,81573,8536.0,1980
2642,Superman III (1983),Action|Adventure|Sci-Fi,15,2.4838709677419355,5890,86393,9531.0,1983
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,37,2.076726994646954,3923,94074,11411.0,1987
2647,House of Frankenstein (1944),Horror,24,3.1153846153846154,299,36931,3103.0,1944
2649,Son of Frankenstein (1939),Horror,63,3.26271186440678,413,31951,3077.0,1939
2651,Frankenstein Meets the Wolf Man (1943),Horror,16,3.0429864253393664,442,35899,3076.0,1943
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,13,3.5685203574975173,1007,34398,13666.0,1941
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,320,1.7429906542056075,321,89308,29794.0,1985
2656,Tarantula (1955),Horror|Sci-Fi,67,2.79375,400,48696,9077.0,1955
2659,It Came from Hollywood (1982),Comedy|Documentary,23,3.2386363636363638,264,84156,30168.0,1982
2663,It Came from Beneath the Sea (1955),Sci-Fi,43,3.014644351464435,239,48215,29959.0,1955
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,41,3.753900982469659,5191,49366,11549.0,1956
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,36,3.11231884057971,414,49169,18158.0,1956
2666,It Conquered the World (1956),Sci-Fi,20,2.76890756302521,119,49370,27625.0,1956
2667,"Mole People, The (1956)",Horror|Sci-Fi,13,2.6072874493927127,247,49516,41516.0,1956
2669,Pork Chop Hill (1959),War,53,3.5277777777777777,522,53183,37305.0,1959
2670,Run Silent Run Deep (1958),War,18,3.8830324909747294,1385,52151,18784.0,1958
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,14,2.8299492385786804,197,126859,15059.0,1999
2678,Desert Blue (1998),Drama,54,2.9925373134328357,201,126261,41730.0,1998
2680,Floating (1997),Drama,30,2.945945945945946,37,139216,100568.0,1997
2682,Limbo (1999),Drama,20,3.800373134328358,804,164085,62676.0,1999
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,67,3.1907017238377153,28715,145660,817.0,1999
2684,Promise Her Anything (1999),Comedy|Drama,66,2.727272727272727,33,143924,265966.0,1999
2689,Get Bruce (1999),Documentary,28,3.214859437751004,249,184510,68426.0,1999
2690,"Ideal Husband, An (1999)",Comedy|Romance,20,3.739443378119002,3126,122541,24137.0,1999
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,14,3.7382857142857144,875,120731,10376.0,1998
2693,Trekkies (1997),Documentary,36,3.6436781609195403,1914,120370,15800.0,1997
2694,Big Daddy (1999),Comedy,17,3.1139434106551107,11769,142342,9032.0,1999
2695,"Boys, The (1998)",Drama,25,2.991304347826087,115,139898,13821.0,1998
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,42,3.8208852005532505,1446,119038,9421.0,1998
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,19,3.62192118226601,406,119743,55955.0,1997
2698,Zone 39 (1997),Sci-Fi,31,2.4516129032258065,31,120554,67067.0,1997
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,34,3.6145961358831915,20341,158983,9473.0,1999
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,64,2.3298232695139913,13580,120891,8487.0,1999
2702,Summer of Sam (1999),Drama,27,3.0848893995978166,3481,162677,10279.0,1999
2705,"Late August, Early September (Fin août, début septembre) (1998)",Drama,18,3.3759398496240602,133,167925,78568.0,1998
2706,American Pie (1999),Comedy|Romance,15,3.296788326325831,28303,163651,2105.0,1999
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,31,3.712624584717608,602,137439,10239.0,1998
2709,Muppets From Space (1999),Children|Comedy,11,3.0881653992395437,2104,158811,10208.0,1999
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,14,2.8910428100987926,22775,185937,2667.0,1999
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,115,3.245404018811458,18712,120663,345.0,1999
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,30,3.024320109172434,10259,97428,2978.0,1989
2718,Drop Dead Gorgeous (1999),Comedy,24,3.179051157473564,3499,157503,10490.0,1999
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,14,2.1421747967479674,4920,141369,332.0,1999
2721,Trick (1999),Comedy|Romance,16,3.602112676056338,710,162710,1812.0,1999
2723,Mystery Men (1999),Action|Comedy|Fantasy,31,3.0387616538305635,9868,132347,9824.0,1999
2724,Runaway Bride (1999),Comedy|Romance,84,2.878968818121505,10551,163187,4806.0,1999
2725,Twin Falls Idaho (1999),Drama,51,3.5718085106382977,752,162830,33430.0,1999
2726,"Killing, The (1956)",Crime|Film-Noir,40,4.052390438247012,2510,49406,247.0,1956
2727,Killer's Kiss (1955),Crime|Film-Noir,46,3.3369304556354917,417,48254,10056.0,1955
2728,Spartacus (1960),Action|Drama|Romance|War,59,3.8322613405551795,5908,54331,967.0,1960
2730,Barry Lyndon (1975),Drama|Romance|War,12,3.8346852693056457,3082,72684,3175.0,1975
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,15,4.108115777525539,3524,53198,147.0,1959
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,54,3.960941290635614,2061,55032,1628.0,1961
2733,Vibes (1988),Adventure|Comedy|Romance,15,2.4221183800623054,321,96378,21185.0,1988
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,17,3.293958825514681,2963,91557,11120.0,1986
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,35,2.8878183069511354,4359,91129,10136.0,1986
2736,Brighton Beach Memoirs (1986),Comedy,29,3.450760079312624,1513,90774,32060.0,1986
2737,Assassination (1987),Action|Drama|Thriller,20,2.5080645161290325,124,92585,48686.0,1987
2738,Crimes of the Heart (1986),Comedy|Drama,41,3.3823529411764706,544,90886,48259.0,1986
2739,"Color Purple, The (1985)",Drama,12,3.730953092321482,6694,88939,873.0,1985
2740,"Kindred, The (1986)",Horror|Sci-Fi,17,2.4945054945054945,91,91343,48660.0,1986
2741,No Mercy (1986),Action|Crime|Thriller,108,2.865606936416185,346,91637,26789.0,1986
2744,Otello (1986),Drama,28,3.5019083969465647,262,91699,198469.0,1986
2745,"Mission, The (1986)",Drama,26,3.7918390372320423,2659,91530,11416.0,1986
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,42,3.2855452573456914,10142,91419,10776.0,1986
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,20,3.2358262967430638,3316,54033,24452.0,1960
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,48,2.227043390514632,991,92534,9710.0,1987
2749,"Morning After, The (1986)",Drama|Mystery,27,3.139966273187184,593,91554,31924.0,1986
2751,From the Hip (1987),Comedy|Drama,12,2.995664739884393,346,93051,24081.0,1987
2752,Outrageous Fortune (1987),Comedy|Mystery,17,2.908869395711501,1026,93690,20242.0,1987
2754,Deadtime Stories (1987),Horror,11,1.9807692307692308,78,92850,66194.0,1987
2755,Light of Day (1987),Drama,70,2.544736842105263,190,93415,2115.0,1987
2756,Wanted: Dead or Alive (1987),Action,27,2.942553191489362,235,94293,23599.0,1987
2757,Frances (1982),Drama,13,3.673125,800,83967,3526.0,1982
2759,Dick (1999),Comedy,11,3.2759719566602934,3138,144168,16406.0,1999
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,26,3.8424793091039944,11116,129167,10386.0,1999
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,20,4.015812129328487,52270,167404,745.0,1999
2767,Illuminata (1998),Comedy,62,3.013559322033898,295,120709,91076.0,1998
2770,Bowfinger (1999),Comedy,51,3.058660667935629,11558,131325,11353.0,1999
2771,Brokedown Palace (1999),Drama,43,3.008766968325792,1768,120620,17707.0,1999
2772,Detroit Rock City (1999),Comedy,28,3.1693086745926906,2271,165710,9781.0,1999
2774,Better Than Chocolate (1999),Comedy|Romance,23,3.316195372750643,778,168987,18212.0,1999
2775,Head On (1998),Drama,32,3.19364161849711,173,138487,13817.0,1998
2776,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sì, io mi ricordo) (1997)",Documentary,94,3.546666666666667,150,119614,126996.0,1997
2777,Cobra (1925),Drama,20,2.2676767676767677,99,15693,38715.0,1925
2778,Never Talk to Strangers (1995),Crime|Drama|Romance|Thriller,30,2.5023809523809524,210,113965,48781.0,1995
2780,"Raven, The (1963)",Comedy|Horror,19,3.228370221327968,497,57449,29056.0,1963
2781,"Tingler, The (1959)",Horror,12,3.159493670886076,395,53363,26857.0,1959
2783,"Tomb of Ligeia, The (1965)",Horror,30,3.0340136054421767,147,59821,29030.0,1965
2784,"Masque of the Red Death, The (1964)",Horror,83,3.3713235294117645,544,58333,25319.0,1964
2785,Tales of Terror (1962),Horror,40,3.1357615894039736,151,56552,29074.0,1962
2786,Haunted Honeymoon (1986),Comedy,18,2.5648584905660377,424,91178,24103.0,1986
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,16,3.9835122699386503,6520,66765,9267.0,1971
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,73,2.676,625,82377,10768.0,1981
2791,Airplane! (1980),Comedy,41,3.787632990415897,22746,80339,813.0,1980
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,20,2.658005029337804,2386,118604,9406.0,1997
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,59,2.9715172786177106,3704,89670,11418.0,1985
2796,Funny Farm (1988),Comedy,108,2.910894418291863,1487,95188,14170.0,1988
2797,Big (1988),Comedy|Drama|Fantasy|Romance,30,3.6098998359381747,23162,94737,2280.0,1988
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,91,3.1400602409638556,332,104740,22611.0,1992
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,42,3.399888765294772,899,119843,39780.0,1997
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,22,3.0122515025427647,2163,96244,10396.0,1988
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,37,3.3634754761503456,5933,107798,9944.0,1993
2805,Mickey Blue Eyes (1999),Comedy|Romance,18,2.857799819657349,5545,130121,10154.0,1999
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,35,2.478102189781022,1918,133046,10342.0,1999
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,42,1.878787878787879,1452,176269,10366.0,1999
2808,Universal Soldier (1992),Action|Sci-Fi,41,2.6020858403529883,4986,105698,9349.0,1992
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,43,3.8556399766218585,1711,156887,10494.0,1997
2811,With Friends Like These... (1998),Comedy,16,3.0,44,119692,126152.0,1998
2812,In Too Deep (1999),Action|Thriller,71,3.015850144092219,347,160401,22314.0,1999
2813,"Source, The (1999)",Documentary,57,3.2762237762237763,143,181833,51679.0,1999
2814,"Bat, The (1959)",Horror,69,2.566666666666667,105,52602,35813.0,1959
2815,Iron Eagle (1986),Action|War,56,2.59811320754717,1855,91278,11037.0,1986
2816,Iron Eagle II (1988),Action|War,42,1.8604878048780489,1025,95382,11955.0,1988
2818,Iron Eagle IV (1995),Action|War,33,1.620331950207469,482,113438,28737.0,1995
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,25,3.958471337579618,3925,73802,11963.0,1975
2823,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama,43,2.7111111111111112,45,10726,91893.0,1919
2829,"Muse, The (1999)",Comedy,55,2.789949181253529,1771,164108,37718.0,1999
2830,Cabaret Balkan (Bure Baruta) (1998),Drama,53,3.4761904761904763,147,169145,47144.0,1998
2831,A Dog of Flanders (1999),Children|Drama,12,2.8,100,160216,104896.0,1999
2832,"Lost Son, The (1999)",Drama,29,2.9625,40,144286,30964.0,1999
2834,"Very Thought of You, The (1998)",Comedy|Romance,25,3.2716346153846154,208,120747,6373.0,1998
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,15,2.33102766798419,506,163579,2162.0,1999
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,44,3.5064089923092094,5071,164181,11601.0,1999
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,13,4.0204759269507475,1807,118843,1075.0,1998
2845,Whiteboyz (1999),Comedy|Drama,63,2.355769230769231,52,178988,40879.0,1999
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,125,3.2519333729922666,1681,97050,47951.0,1986
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,51,3.805489260143198,419,31762,43832.0,1939
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,30,3.7454337899543377,438,45251,47697.0,1952
